user_id,product_id,rating,time_stamp
A3B4N0MZFYJWN8,B0038U9JOM,2.0,1372809600
A35X7YWPO6V7TZ,B0017PG8KS,5.0,1393027200
A3BOLWQ1G4CD36,B000ZD0CV4,2.0,1367971200
A214EMK11ZWB04,B00C1958WI,5.0,1369872000
A2A4IVFSQOQOEB,B008MPVUK4,5.0,1380758400
A3VF43AM8WE30C,B005GSPN6M,5.0,1318982400
A1U53ZFDLDGL8Q,B005TJMI5W,5.0,1326585600
A2W3KXW11W4AHG,B007RRTO2Y,5.0,1355356800
A2C247NHT2WZIZ,B000KFRSG4,5.0,1267315200
AYEBZEZS0EKEV,B003GDFJTU,5.0,1317168000
A2REPCLQJMQDI6,B008DWIFP4,5.0,1391212800
A67CZ4RHJXQ43,B00A1THL9S,5.0,1359590400
A3MLU0IP9Y11Z1,B005HN237S,2.0,1370649600
A0838404223J9HK0PQ1AN,B0058LPD44,5.0,1365120000
A3O7IKWU5AN5YZ,B005CQ0RTQ,4.0,1323820800
A1ITCZY0GNJMK6,B0099Z70U0,4.0,1379721600
A1OHIJTHO3HKU9,B000F7JCRA,4.0,1241136000
A2CJ0HYGE2460W,B004OF9XGO,5.0,1341532800
AEZX3I1RV2IIL,B000CNPAAA,4.0,1231804800
ABC5PWZE4RQN4,B003XIJ3MW,4.0,1396396800
AIBYUMOLAPY2P,B003ELYQGG,5.0,1400284800
A3M8XFKHDQS01B,B00ET9YYS2,1.0,1396137600
A309OOC2PTQOG4,B0006ZSW2C,5.0,1361232000
AF3ASIU0VVW7D,B001HPL8B2,5.0,1265500800
AJFRFSGYOYJO4,B00AJY7L4A,5.0,1369008000
A2GJ023JL6ULIK,B003CGOTJW,5.0,1335744000
A3CLQDI88DV6FZ,B001KB6Z2U,5.0,1329609600
A19LQ2Z6SE4A6V,B003SX0P1A,5.0,1358640000
A3CJNHOAQ6FTR0,B0007Y79E4,5.0,1256515200
A225INPIZWC0NR,B008NPAIB0,4.0,1357603200
A34L8QADUJLNA2,B008ULPA2O,5.0,1388793600
A24KE1ZA1522K4,B003Y3B0GI,5.0,1352505600
A1P7F1CLF9PPDY,B009T9YU4K,5.0,1360368000
A2S0DDVF83DN6Z,B002IFMKWG,1.0,1338595200
A2A24MHKQBA76I,B00CMRZDFQ,5.0,1394236800
A2PZTSWNGB7TF5,B0036MDFAG,5.0,1342310400
ALDR61DWM9QRW,B003FSTAVY,5.0,1323302400
A3C2CPTCMB7S4N,B008RMY4JQ,5.0,1387670400
A1AM3JD5G8UEU3,B004FVMKV2,5.0,1345507200
A2V7D9NM8193ZO,B00D7XNN7O,4.0,1392940800
A2KPOTE14P54H0,B0009N7OL6,5.0,1291075200
A3V5ZSP47FI8R4,B0016RNX2I,5.0,1325980800
A7BA26NLQFMTT,B009AEVMH2,1.0,1373328000
A3VHGUZCGYA4KK,B0080JCMS6,5.0,1402617600
A3J1TX8O0A7HQS,B00009R6TA,3.0,1179619200
ALFJNW2ZDPCM,B004NEUK86,5.0,1399593600
A3U4OD4GC4WG6,B00AAKLFHM,3.0,1391904000
A2AHUOUH5YM9WC,B000DZDTKU,5.0,1194998400
A82IIEMGBVAGH,B00301M9TG,4.0,1389916800
A1WF9YQ9B1F1GV,B000NPCI7K,4.0,1177113600
A7H0VDV65B79,B00E6IQ1BE,1.0,1392076800
A1O68WR6PJRVTV,B00EWHMBW2,3.0,1402012800
A24BO0MVGOON0C,B007P4VOWC,5.0,1378771200
AXYM52DNK6NDF,B005005EEM,5.0,1400112000
AE2SFGZ9I94YS,B00000I9HE,5.0,1369699200
A25L41Z1IUCXRV,B00GS0O5RU,5.0,1405641600
A5WPKZL1DOOX1,B0000C109K,4.0,1074038400
AR2N2BGNU73BP,B000I97HRM,5.0,1350000000
A16Y8Q45WL96E6,B004J3ZV62,5.0,1390953600
A3PJP11BV494QZ,B00316263Y,5.0,1397779200
A3U1HDABU90UQN,B007PU2X76,5.0,1363824000
A2HDZIJIPWO86H,B004SLQOMA,5.0,1373328000
A1ZJ3KU3LJ6TJO,B002RCLYXG,5.0,1284681600
A13YAZMMBEGBAS,B000XPG2YK,5.0,1239667200
A2LOCNLCDMUKS0,B000K6HA8Y,5.0,1240704000
A3VKVOR14VAY89,B00APP6694,5.0,1399420800
AAQEYAI269DJ3,B008J26ZL4,2.0,1397779200
A3TTGY1RXEK84Z,B003EO1H7E,3.0,1370908800
A1RZS17QMMRU73,B002JLZMN8,2.0,1331769600
A22YUDXGGX4AX8,B000TQPTTM,4.0,1354406400
AGVMQHHBMYNG2,998497071X,3.0,1380672000
AYHAREB3YMDXY,B002KEEGGS,5.0,1320796800
A3KGCI9AR5U4DX,B001UEBN42,5.0,1363824000
A37ZU5ZUDWBMDO,B0079TOG82,1.0,1364428800
A2ZA1R7TCMMYX0,B008FC8GJM,4.0,1369699200
A2BDS81QVP2U39,B008NMCPTQ,4.0,1379203200
AFVCZOXM4JV5W,B00322ON1K,4.0,1391472000
AOZQOHDYMTVJT,B002E9HHYM,1.0,1384300800
A3B1XZ4DBLG3NY,B001BJH5ZM,5.0,1372982400
A2H62LTV11TBOK,B00DP7JEIE,1.0,1396569600
A3AWSD2KF5XGZ0,B00009XVCZ,5.0,1265587200
A1ZU3PRBL0NL7N,B001VZ1W5U,5.0,1259280000
A3P5VM8X0B6UMI,B0010ZDQE6,3.0,1278374400
A2X5CWN9SH9ALF,B000OHYIDE,4.0,1385337600
ASI7XVZ21WTIM,B002BH4QN2,4.0,1250812800
A1XVGS9Y28PQKA,B00E807M8G,3.0,1404691200
A3EOKOLJ03E8LC,B002LG8008,5.0,1388707200
A3TBRKIOSSYO4T,B007W4QO4S,1.0,1392249600
A3KFBKMX6X3PJ0,B0012BPMHW,5.0,1340064000
A1QM7NEPNR6J3N,B00AOH3GDW,5.0,1370649600
A10K4NNMWW42WF,B002XJN5B2,4.0,1268956800
A29TZ18TSKRE88,B003ELYQGG,2.0,1377907200
A3787AEB5L94B5,B004XUAK3U,5.0,1325894400
A1E6BGJ0QWDWZR,B002QG4P7U,1.0,1320796800
A3E5ORT5THUGM2,B004Z4FBE2,5.0,1392163200
A2ZJKY0MWZB5CY,B000M4XFEC,5.0,1226880000
A3E6DPS5U1PCH9,B0039BPG1A,5.0,1388016000
AO25SYBUUVZLU,B00FP1BQ1Q,1.0,1405036800
A2EF6QEW36HSQ7,B004X63D1U,5.0,1313798400
A2724BL7DAGUFZ,B006G5ZVA2,3.0,1329782400
A94YGIMI70FSU,B003X26PMO,5.0,1309564800
A2NB8QWHLQ60UU,B000BP2YLC,4.0,1200700800
A12U9Z99DFRQ3Y,B007G3DQI2,5.0,1367712000
A1RN73UHGRUJ7T,B00HNJWSH4,2.0,1400284800
A1YPPMMK7NSMS9,B002FU6KF2,4.0,1304380800
A2CVGAHIPK8HJT,B002GNR9TY,2.0,1395705600
A1TZGFNVJEVFPV,B0045CJ7QW,5.0,1384387200
AGCVWSQB163ZL,B007WTAJTO,5.0,1398988800
AHK0JDKNBLG0J,B008O6R5ZK,3.0,1346716800
A33SX0AD5PYD9B,B00829TIA4,4.0,1341878400
A37QEWT2UYMZEA,B0046B2QF6,5.0,1344470400
ASJ8UTAMHBUEY,B000KL6UDK,4.0,1331942400
A2C6N5IJB03K8B,B00FS96DJK,4.0,1397433600
A2GECOXQWVGOTS,B009SNIU66,5.0,1377648000
AQT67EKG5GLJB,B009WU5XUG,5.0,1359590400
ADUODL9Z0BHCF,B003ZUXXMY,5.0,1299974400
A162VMGTK32MWL,B006BU4TQY,5.0,1327881600
A15TSOMVTYX994,B0065KWUCK,5.0,1388361600
A1TXEGO7534S83,B003SUC1T2,5.0,1368489600
A1C2WDAYNLHCZ3,B00517CEUQ,1.0,1377561600
A1OJ73CJSZ9M9,B0075SUK14,2.0,1351987200
A24IE3Z2UHSLO8,B000065BPB,1.0,1403049600
A2VM2DSEFKT3WF,B004KTQT5C,4.0,1363219200
A3UQSOJW51UU9T,B0017O5ULM,3.0,1393718400
A5QEDEHTHEOLC,B002P5DNY8,4.0,1385683200
A15TIOE2CCEUA,B000MF0QLG,3.0,1231200000
A5SPZ6KPC3EH,B0074H3IU6,1.0,1352332800
A36CEDO4D9TI35,B00B3329WA,5.0,1366675200
A2A9B2G178TUIG,B003Y302CG,5.0,1380672000
A17ZE38DNMLJ82,B001R1Q0OG,5.0,1366848000
A74ZXSK0GOMXS,B001MSU1FS,5.0,1360195200
A1RKLJQXVPXK3U,B002BRZH4O,5.0,1303948800
AT03YSJ3F580I,B00006B9CR,5.0,1174867200
AKBZS6H02PDGP,B002E9HHYM,1.0,1355702400
A1OOLS3367Y7M4,B0043JDU56,3.0,1364256000
A2D2P59EW6O3IS,B00H2TDNLK,4.0,1399248000
A1KDOSHI0BDJ1Y,B003V8B1PG,4.0,1293667200
A3VH334Y5IBSCT,B0021Y73W6,2.0,1248134400
A39U2QB73KA96M,B00E98O7GC,1.0,1393372800
A3LCL5L8ZB1XZ2,B00008OT2G,5.0,1074643200
A1JV1NGO7AVW8J,B0002MPMKE,3.0,1388620800
A6LL9MCNL9XX1,B00622JJ9I,4.0,1358467200
A3PNKYGE8QY92J,B00BGA9WK2,5.0,1384560000
A3OIE7IE9LTPJG,B001BLTDZA,3.0,1301356800
ACVMRFJGO70DS,B0000632GL,5.0,1382572800
A3RTCBBC92PU0A,B009T4J1TO,2.0,1372723200
A3J7W8N6YO4TEL,B00D7YUSO4,5.0,1391040000
A1E12H88SEB49Z,B001IF252C,5.0,1403740800
A11B1Y0UFRH165,B0006O4VNC,4.0,1191974400
AZQY3EKMIRJKE,B00007LTBA,1.0,1134950400
A37BBHWE7AJ6L4,B00DY3J8VM,4.0,1379808000
AL738YRYXLKT6,B0034JSYZ2,2.0,1394582400
A3LIC994TP9I19,B000VZL9C2,5.0,1210723200
AOXV1YFWELGM2,B000BP5RIO,5.0,1319932800
AJBPYHZGQHR5O,B00009R98I,5.0,1337040000
A2589DOVR884HG,B001D785BU,5.0,1368835200
A31UZ5J1ZGKDDJ,B00CBB7P4U,5.0,1382486400
A2B694BUOTDJGC,B0000XMT60,2.0,1322092800
A29DB3GN4N1EPL,B0002DG0ZO,5.0,1251244800
ABPY8LHX6FGZH,B000Q8UAWY,5.0,1361836800
A1OZD2RQ76H6J8,B003FWHYT0,1.0,1331164800
A342BQ2DIYCJSE,B000056Q1H,1.0,1014163200
AVH3R60WF1Q5,B00902SFC4,5.0,1389052800
A3IEXUMK6PKUY8,B005DIBHA6,5.0,1400716800
A2Q6MV4SRR109J,B0024R4B5C,5.0,1353369600
A3SY8N8EK5CHS4,B000OBBKQ8,4.0,1252627200
AM47DOJINEGR1,B0043NTOKC,5.0,1350345600
A3NDUBKYPI47N2,B001QTXL82,4.0,1243123200
A8GXXB02A2R0F,B0015GPMO2,5.0,1343001600
A2QA5KDYF24520,B006WS901Y,1.0,1393632000
A1Q97KEU91DZ0H,B0011U65F2,1.0,1303430400
A1FESAOLAMAE2Y,B0082YEH8M,2.0,1372291200
ATSLBR6ZZ85C9,B0055N21KY,5.0,1334966400
A1ZARSL7TVTMZ8,B002BH4Q64,3.0,1295913600
AWR3RVYUJFNKC,B0009SV246,5.0,1386201600
A3AJPG967QETOU,B000TTTJ36,5.0,1385510400
A1GOG6CPHYHBVA,B0083EZE4M,5.0,1357948800
A34PEV92HR4UYL,B003TO56F8,1.0,1325721600
A7LG9YS4DDZK2,B0088PUEPK,5.0,1393027200
A1T4WDP6445V64,B0042ETXRQ,2.0,1349395200
AAOGK6FM2H4NL,B009LL9VDG,1.0,1359676800
A3TUVNC0CW4JAK,B004NB0NNG,1.0,1325116800
A2GP1QHN2GBBUE,B0036WS4CA,2.0,1300060800
A2GHYKUJ29M50K,B003Y7FD2G,3.0,1319760000
A3RNHEZBHHLRBW,B007K48EM0,5.0,1378684800
A7OK590XRMQOE,B00005LB8P,3.0,1008028800
A3V58DYMKOF27V,B0043WJRRS,5.0,1377561600
A224I95EG74M69,B000UHQVOW,5.0,1336089600
A26K4KAN2SNYCE,B005L38VPC,4.0,1398384000
A25X7X6NY1DQL4,B00005LE72,5.0,1207180800
A2QNN4KCJ7KV6,B009JPBPWO,4.0,1374710400
AI6H0BAY1YIHZ,B005NC8BF6,5.0,1345939200
A1Y0OMDO1NIKOT,B0058NN6CS,1.0,1325203200
A2M6SNJQHM6XB,B002UV4NQO,5.0,1342224000
ANQYNX4B62RT5,B0086YQI30,5.0,1354492800
A1QQBXWG3SU8WR,B00752QXZ2,5.0,1347840000
A21VYIGCV9LU1M,B004QOA920,5.0,1315353600
A2W2FSZT707C1K,B004RFGK30,5.0,1361145600
A11UFTSISCZX07,B00D12OBEU,5.0,1384819200
A2C7G1Z5FOLK0E,B002C8AFEE,5.0,1392508800
A3W5C5XSMX81BY,B00894WP4S,4.0,1379894400
A1WNJKVIOQD1Y2,B007WTAJTO,5.0,1353628800
A1N61DJ1ITFNBZ,B000621N26,5.0,1404691200
A1OYAM52QI22MW,B000HYMUBG,5.0,1328227200
A1JWBVHCA3E4DL,B00H5HWA18,5.0,1399248000
A2459T450J3CFC,B001E2V7R8,5.0,1360886400
A2SX37D01ND0C7,140053271X,5.0,1368835200
A2O1OCGUR6V1K,B00317C0DO,5.0,1383091200
A2IVCBMRSS08MA,B0006ODYZ8,5.0,1139702400
A2XF0L1W0YYNDI,B00170M64K,4.0,1230508800
A1XW1DWZFK50NJ,B00CREHS9S,5.0,1390435200
A2YBS4XD66UL28,B002ZCXJZE,5.0,1301184000
A32GCOTGFJ9XC3,B003ZUXHV6,3.0,1290470400
A28UTBP2MDT2Q0,B004PNZFZ8,5.0,1344902400
AE8Y4E2NSAPH9,B007SM7O2U,5.0,1355011200
A25TA13P6UDA7J,B003LR7ME6,5.0,1384560000
AQOHY5U8LLH3K,B008RGERJO,5.0,1361318400
A1ZTX1KCF895LW,B00AIBEBZG,1.0,1372032000
A19EY01K2BHWRX,B00BANKXFI,5.0,1379980800
AH87XHR0GOGTD,B008MJCPPE,1.0,1317600000
A3Q9ON65OAJNDJ,B003BWERF8,3.0,1384560000
A2B01WNKKQS6ZN,B000MEYVIG,4.0,1185148800
AOD0TE0KCN86F,B000QJ3DZE,4.0,1208131200
A1KEU1D16M0H8R,B00466X9SY,1.0,1315612800
A1VJPT9JEL3C04,B003WV5DJC,1.0,1352073600
A38FG62QT6KX5M,B000UY3NR8,5.0,1230249600
ADJC24WEBBS3P,B003B4BBFK,5.0,1363651200
A1IHD326VSF1IR,B0091UZCPI,5.0,1373328000
A12SX2HUT1OAGS,B0040702HU,3.0,1341360000
A1H1DM62NLXL1N,B003R5AYRE,5.0,1360454400
A36W9RWRDYU0SF,B000FGD2HM,1.0,1285545600
A2EGJZB3JHMLYN,B00A3RXSH2,4.0,1373241600
AGE88BOVVQ22J,B009XE0504,4.0,1355616000
A3822RB3RYA5MU,B00DULMXTW,5.0,1397174400
A17I34CEUXQM3M,B0002L5R78,5.0,1299369600
A3A5XAWNEAREUF,B004OOQ8CW,4.0,1386460800
AABOUX2KWMV60,B003YNB86K,5.0,1348012800
A3OQTABHLJK9ID,B003LNEYWI,3.0,1287705600
A3IWZ0X6PBGFPU,B00691WMJG,1.0,1333843200
A2D9G0F9MAX2OE,B008DW95NA,5.0,1356220800
A4OT65BOPX2BR,B00BCGRZ04,5.0,1384992000
A291KV7VE76RUX,B005ZHO8DI,3.0,1387584000
A3SKQZ84N3ER1K,B001FY0B90,4.0,1391126400
A2VMCEGWEPIND6,B000X3FAJU,1.0,1292371200
ATCU7DUXQ2KYN,B00ACVI202,2.0,1369094400
AS03ANQAH5NR2,B003TVWNAM,5.0,1294531200
A1JVEI0BXB85FO,B005L38VPC,5.0,1382400000
A1UR9VQFB4DMUD,B00316263Y,5.0,1324425600
A3FEGTOLCWXSV4,B00G6CLNCK,4.0,1394668800
A21FPWZGTD3BP,B00426C56U,3.0,1303430400
A118XB7FZ09D5,B008HY8XTG,2.0,1397520000
A2HT51YYBUT0OE,B00A3KCCBW,5.0,1389225600
ACZ77TXF1LNMJ,B005N8W16U,4.0,1400544000
A7Y2RAZZRFVI3,B002U5F56W,4.0,1394668800
A1ZZ7DXLXYJD6F,B008UHK3KM,4.0,1393545600
A3QBFW18GX5RCU,B00CDIK908,5.0,1403654400
A1AOW9JEYNKA2L,B002OFWQ24,5.0,1315699200
AQMZW9NUCVWUR,B003SGCO3E,5.0,1401753600
A3F2RB7RU7OHM1,B009X01C64,5.0,1372032000
A33JTKHZLP7E0T,B008HIZ0FW,4.0,1399334400
A06055151FFXNIQ2JMAIX,B006Z21PD8,1.0,1353196800
A4GE8O1E120O1,B004XZHY34,5.0,1390262400
A2R2MTGKHYHX18,B00843ERTK,5.0,1366588800
A3HWAZLJ81BVS9,B007B5PPJS,5.0,1389484800
A1U0QKJ52MSS56,B009WROL6G,5.0,1392940800
A1F62UGZJI8LUP,B003ZX8B3W,4.0,1369699200
A239NDG5GYYZY8,B006W8U2MU,5.0,1381795200
A28YK7B27X3N0N,B005C5NQTA,5.0,1372896000
A11D1KHM7DVOQK,B000069106,4.0,1154995200
AF5CH8BGK679R,B004XEU3P6,1.0,1393804800
AT3JTOXGV81NP,B005CSFWUS,4.0,1403395200
A20NPKBYB2JOJB,B005C2A4DO,5.0,1324080000
AP1HYW434MZEG,B009WHV3BM,5.0,1381708800
A3BKMLZ26CH75B,B005X1Y7I2,4.0,1401148800
A3K9VAUULTA03R,B008FQWJWI,4.0,1390003200
A31KSPVV7T2ZCS,B002QEBM96,5.0,1369958400
A3TJ6JU0I57NN8,B001G6QDLM,5.0,1301097600
A16DD9MG4JYRAW,B007Y8N19S,5.0,1355961600
A1EJEDT3ST3FHK,B000KMZKTO,3.0,1385251200
AF816WX3LGF48,B00B0R0Y4E,1.0,1392681600
A3HPFC4WMB2LZD,B004SBBDB2,3.0,1319068800
A259QZPV0Y7R52,B0024FB46I,5.0,1295827200
AFO1RAP2A3LID,B004EGI3CI,5.0,1404777600
AVRSECFTPNCN1,B000EWJYYW,5.0,1316563200
A1K29HAUX5RG1V,B000FL9E6U,5.0,1387238400
AF0T8WVR81RSS,B00598NJ10,5.0,1397088000
A3LDH8QILM473A,B00951UZPA,3.0,1352073600
A23NQLJ2DEOJCJ,B0049MPQA4,4.0,1404432000
A2TBBP6ZY2FZFJ,B000M6XKEK,4.0,1189814400
A22VWZZIP1471D,B00622AG6S,5.0,1354233600
A38GLQXRZVN4H2,B004G6002M,5.0,1356393600
A1JFN0TKMSQ4N9,B000H12VI6,2.0,1386547200
A1LYP86V7BCT5P,B00A2XKNO8,5.0,1388102400
A31ICLWQ9CSHRS,B00FRMAOIO,5.0,1393459200
A327TN72C0UWNE,B003WSD6US,5.0,1390867200
A2KM4SFDPEAT49,B00BEJDGOS,5.0,1384646400
A236417YI9EJ0W,B0088IBRJE,5.0,1385942400
A2FGJRITRBLLL3,B000EOOU6M,5.0,1282521600
A311CH44KHV7U9,B003ZX8B2S,5.0,1379980800
A2PKME48M7FKBA,B000PCVIEU,4.0,1186272000
A31Y84OD9SLQF3,B0002BF0DE,5.0,1378944000
ABPGPNSWJEWS,B003TW77KC,4.0,1385164800
AJPS5YNCDG5P3,B005PSLFGA,4.0,1380844800
A2L27KQOT0A9KF,B005U0M9B8,5.0,1362268800
AE8IY7MUODDBL,B0058HYHFY,5.0,1404777600
A2G08JXDLFC56C,B0047Q9GT4,4.0,1294963200
AISTRPGMZWGH,B00D856NOG,5.0,1387756800
AIAULJU26IJTF,B008VMT2HQ,5.0,1404345600
A3U5CCIUPJ6VTD,B00AQUMZRA,5.0,1400457600
A2A86LMJUKHZ34,B000A7B9YO,5.0,1135382400
A23EDYU44DM1ED,B002V17LEO,4.0,1330819200
A22KHWES7PX8MX,B00025742A,5.0,1291593600
A28HHG3X94V2N2,B006HX676K,5.0,1375315200
A1Q433VYJF4D6S,B0044DEDGG,5.0,1397347200
A2BMEWWB30EBQU,B00CBQNB0C,5.0,1373673600
A3LLP6BS3FUP0P,B004QQY2JO,4.0,1385942400
AJOCWROT92V8I,B007OY5V68,5.0,1340496000
A2BM4Y3REHHFGZ,B00138H420,1.0,1205452800
AZWNCOJO5Z79P,B005LA0S0Q,5.0,1356134400
A3N93CW7FKV5DU,B0057OCDQS,5.0,1368489600
AVMSJ5DGGU4OT,B001J4HNF6,5.0,1365379200
A2AOY8VPJE8SCJ,B004L1BL0M,5.0,1356912000
ALKKBCR03BPM,B002TIOZZM,5.0,1300579200
A2Y6LIDX1DW26Q,B0082B9NHK,5.0,1359504000
A3NP1EHVYGAL9T,B0053NBLFW,4.0,1363478400
A3W14A8ZXAP186,B00EX9J9L0,5.0,1388707200
AKVGBEU86AF28,B000J3L200,3.0,1264636800
A222F2YKTLV3K3,B000JJPZW0,5.0,1206230400
A1OP3LYN8I2MGH,B0077IA0ZS,2.0,1367020800
A2SDAHS8Z0JPF5,B007F9XHBI,1.0,1405209600
A1V48JWDOK7ZM1,B00DR0PDNE,4.0,1384128000
A9ANS0GUNC1IM,B001PB7UVA,5.0,1397952000
A1W8B25GTW9LJ9,B00BHAQ2KO,3.0,1393200000
AEGMTJ8MJAZ0C,B0053E9OSC,2.0,1405036800
A14G5ZATY2JU02,B000MUBEDU,5.0,1296432000
AEMEJ5LVEQYPE,B00AU0HMGA,5.0,1369267200
ARMYQTKL0K8DN,B0018DQYQ2,3.0,1374451200
A7N1JRLTA65IE,B000G7YQUC,5.0,1376092800
A3MX2YXT6583LQ,B000EHWCDW,4.0,1345075200
A13L0ZQHKPJIRG,B001L9KCP2,3.0,1394150400
A2MEWGBKZ6LFEN,B001TUYTZM,5.0,1293667200
A3TUMSXNLZJVC6,B003VANO7C,4.0,1353369600
A2A66JOZXRBYTZ,B00009R7CI,4.0,1314144000
A1CFOC7R3SYKF4,B005LA0RES,5.0,1399075200
A353G09QJ55LI3,B0002L5R78,5.0,1317600000
A2Y21H08WXRNDY,B004L3JPX0,5.0,1325116800
A1K0L2HBEHFOET,B003DZJQQI,5.0,1333065600
A15OTC24HGY4L3,B004QKM5MG,5.0,1362182400
A1ARK2AX510XRX,B000XBTIN6,5.0,1269475200
AXP7888CP2222,B005H3Q57M,2.0,1390262400
A2QT6108S77JY3,B000UV4EU6,5.0,1293148800
AV2JONP5LRMYZ,B001X1ZO74,4.0,1377561600
A27K6SO1D2FZHY,B002SZEOLG,5.0,1391040000
A35J9JI4RXGBG3,B0097BEFYA,5.0,1360540800
AB2MHWVLM8COM,B003ZX8B0U,5.0,1396483200
A1LVFJGAY4I9SE,B001BRXW74,5.0,1313366400
A3QKX6N77VHNGQ,B004L35FCK,3.0,1359072000
A2PPGCIHVBV5RM,B0042SDDXM,3.0,1317859200
A2UN1KPO7QKIAR,B006GWO5WK,5.0,1379116800
A2PWZI59IC68HP,B006JO232E,2.0,1360108800
A36F5SDD4JDXYJ,B00429N18S,5.0,1343433600
AZMMQIAVS767U,B000PKNT30,5.0,1305676800
A3K5MN64Q4DP47,B000FBYSXE,2.0,1267228800
A1JA8NJU0NZWK9,B004WR125O,2.0,1363996800
AE0HQFLOEV775,B000JE7GPY,5.0,1356652800
A2BHR4FPZHNRJK,B007ABANFY,4.0,1367366400
A1JW8Q3PUKZ816,B007IV7KRU,5.0,1354320000
A38TOJUU72MBSP,B002X59ARY,5.0,1293580800
A3L2JX3XOXRLN7,B004L5GRQQ,5.0,1374883200
A3ALPLY2J4OAOG,B001N84MOS,4.0,1360108800
A3QTIH5LO9WLIQ,B003YH9DZ4,5.0,1360108800
A2VVDUE537IKIY,B0035CLBT4,1.0,1296691200
A33EIJXS906D2U,B0002DVAZY,4.0,1398211200
A2R21MS0M95RUF,B0042GQHKK,5.0,1321401600
A1YDKVNJAT0ID0,B002U42XD6,4.0,1356220800
A6ME5B3NRT981,B002A8IDQI,5.0,1362960000
A2060HOITXQMPW,B00CHDSPSM,5.0,1389916800
A3JN60RC6NR1CW,B005ZMHIJE,1.0,1375228800
A1AVDAS4VK9FCL,B001CDCSOK,5.0,1301961600
A4KY8T4SYRG2V,B003AILH6K,5.0,1290297600
A2VUSIFQ1OL6HU,B000OROW0I,3.0,1323561600
A18N5K4YXW5IDR,B002JCSCYS,4.0,1394323200
ANULT3KY6BJM4,B003X26VV4,3.0,1369353600
A20U6TU3K26OR8,B0052SCU8U,5.0,1394409600
A373Z5269JHIBH,B005CLPP84,4.0,1333152000
A3A62BY1LQR4BQ,B003CKC8W8,1.0,1371427200
A22RIPB0DZ7BHM,B00BQH8UEY,5.0,1373760000
APLDLFAJ3H28S,B00067LYFW,1.0,1289088000
A60YKB5B0SCWM,B007PFR8V2,5.0,1354492800
A7ZV94JRIQDY2,B009DF38UW,3.0,1368662400
A2EF20ZBQYLH8I,B001NY45S0,4.0,1331769600
A8LVZ0VOL837P,B000H866BM,4.0,1183766400
AA1FM3W0AO97G,B000O3LUIY,5.0,1181692800
AWI9F1GG3OQFG,B00007EDZG,5.0,1188604800
A3RH0CU06TFRE,B003VRUGRG,4.0,1359158400
A1LMKLROYXZ2KK,B00FZ5J8IA,5.0,1399593600
A2NSXVS9LHD9DM,B006AUMLG0,1.0,1362787200
A36ZMH3TKA3BO1,B000HAQUFC,5.0,1211760000
A2X2MDFYWXJKIB,B003053L3U,2.0,1266451200
A3QVIQQOZ64S1U,B004U78J1G,5.0,1326931200
A3M58NF5VAXWP7,B001QFZFS0,4.0,1243814400
A3MTJHTSKZRK6J,B000IF2EHE,5.0,1257724800
ASQX6TUZFZEN0,B001F7AJKI,5.0,1358467200
A2LWLE49O0SPSU,B000636JD8,1.0,1203120000
A2WDXV9WHVKPE5,B000MMWT9Q,3.0,1232064000
AV9V5P4KVOXQE,B00B4QESVQ,5.0,1373846400
A21NMWAPQ60IMU,B004M180HS,2.0,1361318400
A154F4E4X4HE2H,B002LEY28O,5.0,1340668800
AJEA24B5UJS5Q,B003XN24GY,5.0,1397001600
A2IAQL36OILN2S,B0013AV4M4,5.0,1232496000
A2RJRDQP9UU6E7,B0075W8D7I,5.0,1358035200
AESRZUCOSSCXX,B003MULNRO,5.0,1337299200
A2EC3UBQ9TB89F,B005NTHXYY,4.0,1359417600
A1CG0RUS9U5ZB3,B0044BGX84,5.0,1344988800
A3MZKTHG6H8V4T,B000JEM8WA,5.0,1352592000
A2JO3BYTZWP6CE,B00FAMAQQG,5.0,1385510400
A2NER15NYWGE2U,B0019SSSMY,2.0,1399507200
A3BL6F6X55JPI1,B000F9YN22,5.0,1371513600
AHTHW741YSYWY,B00007EDZG,5.0,1252108800
A1BXI3ID4UP3WQ,B004G6002M,5.0,1378166400
A3UKXP7RLC950H,B009C3M7H0,5.0,1396137600
AUOIPPOD4KJOW,B005QX7KYU,5.0,1383177600
AUZN5RDAPLEAZ,B005CT56F8,5.0,1358208000
A3HXHW3QXM5FMP,B009BEXSNW,2.0,1389139200
A2V6UWHTALEHR6,B001VE8KWY,5.0,1295481600
AN8LUB7ZIM4GH,B005UBNIF8,4.0,1395705600
A3JQN23WF9GM2Q,B001PS9UKW,5.0,1330300800
AU3JCM18O611E,B0037BYQTU,2.0,1335484800
A27TJIWFSUG1NR,B004OHJ1M8,5.0,1380672000
A1YSFGZIB6W5B4,B0035Y7ZJ2,5.0,1289001600
A2WCB9942BLIH3,B0002SQ2P2,5.0,1218240000
A1MVAEAVYRQCNC,B0083LOW7A,4.0,1369008000
A3KMTNQKUUKCYY,B0012OV6BU,5.0,1280707200
A20UEBX6FS7HC5,B007B6YPAW,3.0,1387065600
AZBWZN5Q0KOHO,B00DSUTVK4,1.0,1389052800
A18F3TY26H0E4G,B001F0MFXY,5.0,1338940800
A1AYDBQCMC5DAJ,B003D8V9Q0,1.0,1357862400
A2WKGZ1MLWXTXY,B004XXMUCQ,5.0,1390953600
